,Red_glcm_contrast_mean,Red_glcm_contrast_std,Red_glcm_dissimilarity_mean,Red_glcm_dissimilarity_std,Red_glcm_homogeneity_mean,Red_glcm_homogeneity_std,Red_glcm_energy_mean,Red_glcm_energy_std,Red_glcm_correlation_mean,Red_glcm_correlation_std,Red_glcm_ASM_mean,Red_glcm_ASM_std,Red_lbp_bin0,Red_lbp_bin1,Red_lbp_bin2,Red_lbp_bin3,Red_lbp_bin4,Red_lbp_bin5,Red_lbp_bin6,Red_lbp_bin7,NIR_glcm_contrast_mean,NIR_glcm_contrast_std,NIR_glcm_dissimilarity_mean,NIR_glcm_dissimilarity_std,NIR_glcm_homogeneity_mean,NIR_glcm_homogeneity_std,NIR_glcm_energy_mean,NIR_glcm_energy_std,NIR_glcm_correlation_mean,NIR_glcm_correlation_std,NIR_glcm_ASM_mean,NIR_glcm_ASM_std,NIR_gabor_f0.10_t0.00_mean,NIR_gabor_f0.10_t0.00_std,NIR_gabor_f0.10_t0.79_mean,NIR_gabor_f0.10_t0.79_std,NIR_gabor_f0.10_t1.57_mean,NIR_gabor_f0.10_t1.57_std,NIR_gabor_f0.10_t2.36_mean,NIR_gabor_f0.10_t2.36_std,NIR_gabor_f0.25_t0.00_mean,NIR_gabor_f0.25_t0.00_std,NIR_gabor_f0.25_t0.79_mean,NIR_gabor_f0.25_t0.79_std,NIR_gabor_f0.25_t1.57_mean,NIR_gabor_f0.25_t1.57_std,NIR_gabor_f0.25_t2.36_mean,NIR_gabor_f0.25_t2.36_std,NIR_gabor_f0.40_t0.00_mean,NIR_gabor_f0.40_t0.00_std,NIR_gabor_f0.40_t0.79_mean,NIR_gabor_f0.40_t0.79_std,NIR_gabor_f0.40_t1.57_mean,NIR_gabor_f0.40_t1.57_std,NIR_gabor_f0.40_t2.36_mean,NIR_gabor_f0.40_t2.36_std,NIR_lbp_bin0,NIR_lbp_bin1,NIR_lbp_bin2,NIR_lbp_bin3,NIR_lbp_bin4,NIR_lbp_bin5,NIR_lbp_bin6,NIR_lbp_bin7,RedEdge_glcm_contrast_mean,RedEdge_glcm_contrast_std,RedEdge_glcm_dissimilarity_mean,RedEdge_glcm_dissimilarity_std,RedEdge_glcm_homogeneity_mean,RedEdge_glcm_homogeneity_std,RedEdge_glcm_energy_mean,RedEdge_glcm_energy_std,RedEdge_glcm_correlation_mean,RedEdge_glcm_correlation_std,RedEdge_glcm_ASM_mean,RedEdge_glcm_ASM_std,RedEdge_gabor_f0.10_t0.00_mean,RedEdge_gabor_f0.10_t0.00_std,RedEdge_gabor_f0.10_t0.79_mean,RedEdge_gabor_f0.10_t0.79_std,RedEdge_gabor_f0.10_t1.57_mean,RedEdge_gabor_f0.10_t1.57_std,RedEdge_gabor_f0.10_t2.36_mean,RedEdge_gabor_f0.10_t2.36_std,RedEdge_gabor_f0.25_t0.00_mean,RedEdge_gabor_f0.25_t0.00_std,RedEdge_gabor_f0.25_t0.79_mean,RedEdge_gabor_f0.25_t0.79_std,RedEdge_gabor_f0.25_t1.57_mean,RedEdge_gabor_f0.25_t1.57_std,RedEdge_gabor_f0.25_t2.36_mean,RedEdge_gabor_f0.25_t2.36_std,RedEdge_gabor_f0.40_t0.00_mean,RedEdge_gabor_f0.40_t0.00_std,RedEdge_gabor_f0.40_t0.79_mean,RedEdge_gabor_f0.40_t0.79_std,RedEdge_gabor_f0.40_t1.57_mean,RedEdge_gabor_f0.40_t1.57_std,RedEdge_gabor_f0.40_t2.36_mean,RedEdge_gabor_f0.40_t2.36_std,RedEdge_lbp_bin0,RedEdge_lbp_bin1,RedEdge_lbp_bin2,RedEdge_lbp_bin3,RedEdge_lbp_bin4,RedEdge_lbp_bin5,RedEdge_lbp_bin6,RedEdge_lbp_bin7
11,0.666691,0.262303,0.559881,0.159313,0.730740,0.069764,0.312269,0.027236,0.721883,0.108924,0.098253,0.017465,0.073785,0.032552,0.039497,0.058594,0.062066,0.021701,0.031250,0.125000,2.745359,1.166193,1.163773,0.274332,0.559236,0.067304,0.223469,0.016648,0.720261,0.119139,0.050216,0.007661,0.037824,0.011700,0.038587,0.012524,0.038494,0.014340,0.038726,0.013263,0.002582,0.002068,0.002422,0.001734,0.004505,0.002291,0.003563,0.002160,0.000854,0.000582,0.000814,0.000417,0.001111,0.000634,0.000923,0.000604,0.071615,0.039062,0.037760,0.044705,0.051215,0.014323,0.029080,0.156684,0.637269,0.145718,0.496947,0.072364,0.765375,0.029362,0.445651,0.014704,0.469225,0.119458,0.198821,0.013153,0.031783,0.003468,0.032260,0.003367,0.031808,0.003709,0.032280,0.003639,0.001617,0.001360,0.001173,0.000637,0.001409,0.000904,0.001463,0.001117,0.000734,0.000536,0.000626,0.000336,0.000600,0.000353,0.000693,0.000460,0.088108,0.025608,0.020833,0.026476,0.042535,0.018229,0.029080,0.193576
12,0.402589,0.130293,0.380471,0.104088,0.811976,0.049515,0.427626,0.032970,0.636144,0.114877,0.183951,0.028464,0.080729,0.036024,0.026910,0.042969,0.048177,0.029514,0.031250,0.148872,0.742529,0.217785,0.580864,0.107624,0.725716,0.043177,0.372425,0.019465,0.544076,0.132991,0.139079,0.014684,0.022644,0.004274,0.022966,0.004282,0.022739,0.004672,0.023066,0.004541,0.001412,0.000805,0.001378,0.000755,0.002319,0.001307,0.001810,0.001079,0.000480,0.000301,0.000493,0.000253,0.000606,0.000387,0.000584,0.000291,0.081163,0.041233,0.037760,0.032118,0.043837,0.029080,0.027344,0.151910,0.401894,0.060615,0.392565,0.055519,0.804650,0.027257,0.507133,0.014267,0.302684,0.103420,0.257387,0.014537,0.028004,0.001714,0.028436,0.001835,0.028030,0.002098,0.028450,0.001944,0.001023,0.000491,0.000986,0.000522,0.001124,0.000586,0.001142,0.000560,0.000567,0.000333,0.000544,0.000316,0.000554,0.000320,0.000647,0.000324,0.093750,0.020399,0.022135,0.016493,0.036024,0.015191,0.033420,0.207031
13,0.137141,0.022992,0.137141,0.022992,0.931430,0.011496,0.807115,0.010785,0.405816,0.097106,0.651551,0.017317,0.084201,0.024740,0.027778,0.024740,0.040365,0.018229,0.022135,0.202257,2.341112,1.018600,1.143994,0.274338,0.541027,0.071741,0.185080,0.016548,0.673417,0.143158,0.034529,0.006309,0.075788,0.010142,0.076783,0.009637,0.075896,0.010847,0.077159,0.011074,0.002193,0.001213,0.002070,0.001066,0.004950,0.002431,0.004086,0.002295,0.000663,0.000336,0.000730,0.000358,0.001322,0.000701,0.001257,0.000718,0.071181,0.037760,0.039931,0.044705,0.056424,0.029080,0.021701,0.143663,0.416773,0.096092,0.395445,0.077123,0.804410,0.036695,0.458733,0.022267,0.529742,0.109675,0.210932,0.020416,0.022487,0.003058,0.022759,0.002842,0.022527,0.003344,0.022925,0.003457,0.000950,0.000507,0.000692,0.000416,0.001147,0.000579,0.001327,0.000732,0.000505,0.000272,0.000415,0.000212,0.000476,0.000271,0.000570,0.000298,0.072917,0.028646,0.038628,0.036458,0.050781,0.022135,0.024740,0.170139
14,0.504000,0.157841,0.459823,0.107591,0.774506,0.048974,0.413921,0.024533,0.551747,0.141747,0.171933,0.020590,0.086372,0.032552,0.024740,0.042101,0.037326,0.028212,0.030816,0.162326,0.478880,0.082554,0.429567,0.055905,0.790148,0.025361,0.485506,0.015410,0.484489,0.088125,0.235953,0.015075,0.020124,0.003176,0.020418,0.003189,0.020162,0.003413,0.020477,0.003434,0.001302,0.000835,0.001148,0.000709,0.001327,0.000742,0.001205,0.000759,0.000577,0.000335,0.000502,0.000238,0.000497,0.000270,0.000519,0.000265,0.079427,0.038194,0.032118,0.028212,0.050347,0.013889,0.028212,0.174045,0.313946,0.035320,0.307195,0.031413,0.847078,0.015332,0.613669,0.011697,0.319715,0.076653,0.376727,0.014453,0.034136,0.001795,0.034652,0.001853,0.034145,0.001966,0.034670,0.001896,0.001052,0.000569,0.000929,0.000481,0.000952,0.000524,0.000909,0.000460,0.000504,0.000260,0.000480,0.000253,0.000574,0.000326,0.000520,0.000249,0.088976,0.026042,0.022569,0.016927,0.034722,0.015625,0.027344,0.212240
15,0.503687,0.184667,0.451734,0.123038,0.779328,0.055586,0.381242,0.029513,0.644261,0.129374,0.146217,0.022673,0.072049,0.036458,0.026476,0.069444,0.048611,0.028646,0.028646,0.134115,0.358526,0.074163,0.337770,0.058375,0.833190,0.027616,0.554069,0.018584,0.372954,0.121711,0.307338,0.020542,0.023227,0.001910,0.023618,0.002180,0.023294,0.002586,0.023604,0.002303,0.000725,0.000449,0.000819,0.000508,0.001272,0.000664,0.001206,0.000594,0.000444,0.000227,0.000456,0.000249,0.000582,0.000376,0.000559,0.000337,0.088542,0.024306,0.022569,0.025608,0.036024,0.014323,0.026042,0.207031,0.371925,0.066043,0.355065,0.052924,0.824154,0.025168,0.513198,0.016248,0.419824,0.103158,0.263637,0.016617,0.035325,0.002090,0.035856,0.002138,0.035367,0.002721,0.035906,0.002581,0.000935,0.000487,0.000871,0.000427,0.001380,0.000783,0.001130,0.000602,0.000568,0.000354,0.000448,0.000263,0.000530,0.000329,0.000519,0.000273,0.091580,0.025608,0.021267,0.022569,0.036458,0.015191,0.028646,0.203125
16,0.186001,0.026037,0.186001,0.026037,0.906999,0.013018,0.724334,0.011520,0.507291,0.070570,0.524792,0.016665,0.068576,0.040365,0.041233,0.034288,0.056858,0.026042,0.019965,0.157118,1.396443,0.442481,0.864226,0.163756,0.620413,0.055308,0.211466,0.015093,0.772478,0.072567,0.044946,0.006486,0.033436,0.011137,0.033973,0.011423,0.033415,0.010993,0.033828,0.010697,0.002188,0.001213,0.002567,0.001166,0.002824,0.001495,0.002515,0.001284,0.000610,0.000431,0.000712,0.000353,0.001013,0.000636,0.000620,0.000342,0.074219,0.046441,0.036892,0.042969,0.052083,0.026476,0.027778,0.137587,0.462087,0.093304,0.416948,0.065761,0.796040,0.030223,0.425261,0.018371,0.621436,0.076541,0.181185,0.015750,0.021524,0.003961,0.021911,0.004374,0.021610,0.004411,0.021854,0.003954,0.000878,0.000576,0.001037,0.000582,0.001473,0.000784,0.000954,0.000501,0.000463,0.000331,0.000463,0.000286,0.000642,0.000483,0.000433,0.000282,0.073785,0.039931,0.042535,0.040365,0.044271,0.017795,0.024306,0.161458
17,0.652659,0.252936,0.557573,0.152989,0.730722,0.067045,0.343719,0.029100,0.621462,0.146519,0.118989,0.020780,0.081163,0.039931,0.032986,0.044271,0.040799,0.029080,0.029080,0.147135,0.835903,0.261333,0.567724,0.103074,0.742081,0.037481,0.423204,0.017456,0.624052,0.113279,0.179406,0.014838,0.021617,0.005132,0.022043,0.005844,0.021817,0.006394,0.021997,0.005517,0.001350,0.000849,0.001697,0.001111,0.002127,0.001590,0.001633,0.001071,0.000525,0.000356,0.000641,0.000363,0.000640,0.000406,0.000526,0.000266,0.070312,0.048177,0.041233,0.029514,0.044271,0.024306,0.029948,0.156684,0.428915,0.075292,0.401659,0.058161,0.801896,0.027409,0.505729,0.014597,0.302562,0.121700,0.255975,0.014948,0.028470,0.001943,0.028908,0.002078,0.028503,0.002399,0.028928,0.002200,0.001124,0.000630,0.000944,0.000490,0.001381,0.000834,0.001145,0.000697,0.000542,0.000391,0.000515,0.000276,0.000663,0.000412,0.000535,0.000310,0.092014,0.033420,0.019531,0.020399,0.031684,0.023438,0.029514,0.194444
18,0.292921,0.056982,0.286933,0.050265,0.857132,0.024467,0.452639,0.019893,0.736772,0.051052,0.205278,0.017950,0.054688,0.041233,0.054253,0.065104,0.081163,0.029948,0.014323,0.103733,0.665022,0.174979,0.513521,0.080928,0.757927,0.032247,0.444969,0.017031,0.552230,0.112331,0.198287,0.015345,0.019831,0.004743,0.020089,0.004282,0.019794,0.004313,0.020084,0.004473,0.001877,0.001580,0.001486,0.000781,0.001206,0.000759,0.001227,0.000812,0.000666,0.000358,0.000560,0.000284,0.000529,0.000270,0.000535,0.000285,0.077691,0.037326,0.031684,0.029514,0.047743,0.016927,0.024306,0.179253,0.360837,0.037631,0.356160,0.034282,0.822388,0.016826,0.516634,0.010775,0.365961,0.066609,0.267027,0.011247,0.028442,0.002086,0.028899,0.002041,0.028439,0.002030,0.028848,0.002065,0.000970,0.000563,0.000793,0.000424,0.000794,0.000388,0.000785,0.000422,0.000531,0.000300,0.000478,0.000228,0.000462,0.000295,0.000477,0.000216,0.095052,0.021701,0.012587,0.015191,0.037326,0.013889,0.032118,0.216580
19,0.430163,0.112115,0.404407,0.086280,0.800372,0.040633,0.363113,0.023038,0.760402,0.060677,0.132382,0.016686,0.065104,0.040365,0.046875,0.049479,0.065538,0.032118,0.022135,0.122830,1.313476,0.454718,0.809229,0.162688,0.644801,0.054362,0.291323,0.018084,0.600911,0.132751,0.085196,0.010704,0.023704,0.006541,0.024129,0.006539,0.023923,0.007280,0.024164,0.007150,0.001719,0.001172,0.002089,0.001246,0.003546,0.002073,0.002398,0.001392,0.000610,0.000370,0.000737,0.000467,0.000926,0.000516,0.000641,0.000362,0.082031,0.039062,0.032118,0.026910,0.042535,0.016493,0.029948,0.175347,0.339904,0.037341,0.335235,0.034875,0.832849,0.017201,0.590724,0.011675,0.295415,0.076381,0.349091,0.013857,0.026989,0.001957,0.027389,0.001938,0.026988,0.001927,0.027406,0.001882,0.000869,0.000456,0.000953,0.000528,0.001108,0.000588,0.000799,0.000380,0.000423,0.000311,0.000470,0.000296,0.000403,0.000231,0.000402,0.000234,0.092448,0.033854,0.018229,0.015625,0.023003,0.019531,0.032986,0.208767
20,0.521915,0.182242,0.467863,0.125370,0.771473,0.057205,0.359650,0.029915,0.704045,0.105555,0.130243,0.022182,0.083767,0.032552,0.023872,0.055122,0.057292,0.031684,0.026910,0.133247,0.810545,0.268256,0.606595,0.125304,0.716914,0.049067,0.347897,0.020673,0.677249,0.106785,0.121460,0.014565,0.023735,0.006142,0.024066,0.005889,0.023834,0.006501,0.024165,0.006555,0.001162,0.000688,0.001113,0.000576,0.002367,0.001671,0.001876,0.001074,0.000565,0.000325,0.000498,0.000275,0.000807,0.000460,0.000668,0.000334,0.073785,0.039062,0.037326,0.040365,0.047309,0.019531,0.024306,0.162760,0.329895,0.048088,0.327551,0.042800,0.836459,0.020886,0.542386,0.013018,0.391795,0.089916,0.294352,0.014077,0.027908,0.001941,0.028341,0.002059,0.027932,0.002256,0.028350,0.002148,0.000725,0.000390,0.000705,0.000358,0.001249,0.000594,0.000891,0.000475,0.000426,0.000265,0.000390,0.000211,0.000437,0.000229,0.000446,0.000260,0.093316,0.022569,0.020399,0.017795,0.034722,0.015625,0.034722,0.205295
21,0.486683,0.180992,0.437560,0.123209,0.786133,0.056102,0.358925,0.029375,0.746284,0.097707,0.129690,0.021564,0.088976,0.019531,0.022569,0.054688,0.044271,0.016059,0.029514,0.168837,0.405400,0.066923,0.379726,0.055977,0.812704,0.026921,0.558438,0.016341,0.342643,0.113190,0.312120,0.018476,0.017514,0.002106,0.017770,0.002254,0.017546,0.002356,0.017811,0.002133,0.000842,0.000410,0.000888,0.000488,0.001543,0.000822,0.001104,0.000554,0.000550,0.000368,0.000402,0.000211,0.000693,0.000404,0.000467,0.000228,0.095052,0.027344,0.021267,0.021701,0.032986,0.019097,0.026476,0.200521,0.340239,0.062392,0.332464,0.057545,0.834546,0.028289,0.507117,0.021234,0.511240,0.089427,0.257618,0.021503,0.029995,0.002639,0.030455,0.002740,0.030029,0.002996,0.030479,0.002891,0.000794,0.000443,0.000741,0.000373,0.001327,0.000715,0.000994,0.000481,0.000460,0.000253,0.000419,0.000220,0.000521,0.000313,0.000474,0.000262,0.091146,0.026476,0.014757,0.020833,0.031250,0.013021,0.036024,0.210938
22,0.512212,0.206591,0.457118,0.137241,0.776932,0.062028,0.368244,0.030523,0.709535,0.119333,0.136535,0.023014,0.080295,0.034288,0.023003,0.058594,0.045139,0.028646,0.027344,0.147135,0.809849,0.254236,0.597665,0.119330,0.722105,0.046770,0.399420,0.019422,0.532802,0.144963,0.159914,0.015682,0.022428,0.004041,0.022824,0.004281,0.022592,0.005008,0.022831,0.004581,0.001226,0.000684,0.001271,0.000715,0.002590,0.001667,0.001637,0.000953,0.000488,0.000249,0.000539,0.000294,0.000728,0.000383,0.000616,0.000310,0.078993,0.041233,0.038628,0.032986,0.034722,0.020833,0.031250,0.165799,0.359861,0.074442,0.352059,0.064208,0.824751,0.031121,0.507982,0.020657,0.424739,0.118734,0.258473,0.021264,0.028545,0.002163,0.028993,0.002303,0.028586,0.002660,0.029001,0.002470,0.000840,0.000439,0.000776,0.000408,0.001315,0.000836,0.000877,0.000459,0.000440,0.000268,0.000386,0.000201,0.000491,0.000279,0.000414,0.000202,0.090712,0.022569,0.026910,0.016059,0.037326,0.017795,0.034722,0.198351
23,0.355635,0.117208,0.341324,0.093400,0.830769,0.044412,0.457341,0.031264,0.665952,0.109370,0.210138,0.028633,0.070747,0.039931,0.029948,0.051215,0.060330,0.023872,0.025608,0.142795,0.739552,0.186883,0.559307,0.086693,0.738261,0.034075,0.348756,0.015127,0.636142,0.091792,0.121859,0.010731,0.015121,0.005270,0.015413,0.005581,0.015352,0.006124,0.015455,0.005742,0.001405,0.000763,0.001376,0.000903,0.002096,0.001309,0.001693,0.000908,0.000567,0.000351,0.000588,0.000344,0.000847,0.000570,0.000643,0.000358,0.089844,0.028646,0.033420,0.022569,0.040799,0.030816,0.026042,0.172309,0.329688,0.045056,0.321896,0.039377,0.839831,0.019124,0.590155,0.013805,0.391257,0.082081,0.348473,0.016266,0.024319,0.002086,0.024692,0.002112,0.024356,0.002480,0.024718,0.002412,0.000928,0.000512,0.000702,0.000363,0.000974,0.000513,0.000987,0.000533,0.000475,0.000307,0.000513,0.000283,0.000453,0.000276,0.000434,0.000307,0.089410,0.023003,0.020399,0.021701,0.039062,0.021701,0.029514,0.199653
24,0.465707,0.170641,0.429052,0.121452,0.789140,0.055980,0.395715,0.029612,0.676086,0.121473,0.157468,0.023879,0.072917,0.041233,0.035590,0.059896,0.063368,0.025174,0.023003,0.123264,0.999768,0.332237,0.697073,0.144157,0.681453,0.053956,0.314709,0.019785,0.586342,0.134610,0.099433,0.012672,0.021917,0.005171,0.022263,0.005463,0.022175,0.006259,0.022413,0.005755,0.001280,0.000661,0.001681,0.000959,0.003067,0.001640,0.001748,0.001094,0.000553,0.000344,0.000653,0.000391,0.000885,0.000560,0.000651,0.000349,0.078125,0.032552,0.033420,0.046007,0.049479,0.018663,0.032552,0.153646,0.312513,0.039162,0.303176,0.034460,0.849346,0.016765,0.658050,0.012254,0.226720,0.094333,0.433180,0.016257,0.026234,0.001619,0.026653,0.001642,0.026248,0.001829,0.026624,0.001727,0.000810,0.000388,0.000812,0.000409,0.001142,0.000655,0.000952,0.000490,0.000450,0.000298,0.000440,0.000227,0.000525,0.000326,0.000508,0.000262,0.086372,0.024306,0.020833,0.023438,0.035156,0.013889,0.028212,0.212240
25,0.576749,0.213728,0.502198,0.129333,0.756356,0.056732,0.354997,0.026782,0.663932,0.125115,0.126740,0.019539,0.089844,0.032986,0.026042,0.049479,0.047309,0.030382,0.033854,0.134549,0.797728,0.199211,0.602700,0.101788,0.718135,0.041352,0.360283,0.016806,0.555392,0.110927,0.130086,0.012299,0.017171,0.004470,0.017546,0.004733,0.017320,0.004891,0.017432,0.004600,0.001684,0.000957,0.001296,0.000761,0.002180,0.001261,0.001925,0.001037,0.000720,0.000395,0.000645,0.000382,0.000827,0.000469,0.000678,0.000336,0.078125,0.038628,0.030382,0.025174,0.043837,0.023872,0.030816,0.173611,0.375102,0.061249,0.368082,0.055091,0.816661,0.026936,0.540610,0.017869,0.411597,0.095772,0.292579,0.019492,0.025701,0.002266,0.026108,0.002318,0.025742,0.002681,0.026110,0.002555,0.000847,0.000416,0.000786,0.000413,0.001320,0.000710,0.001013,0.000491,0.000450,0.000289,0.000422,0.000207,0.000551,0.000309,0.000464,0.000227,0.086806,0.028212,0.021267,0.027778,0.041233,0.014757,0.030816,0.193576
26,0.462962,0.148349,0.434598,0.113225,0.785538,0.053188,0.422475,0.029869,0.575416,0.133546,0.179378,0.025595,0.092448,0.030816,0.016927,0.036892,0.048611,0.035590,0.030382,0.152778,0.477865,0.108469,0.437141,0.075334,0.785502,0.034600,0.457996,0.019580,0.462611,0.121332,0.210143,0.018421,0.015815,0.002964,0.016088,0.003044,0.015860,0.003161,0.016057,0.003093,0.000804,0.000414,0.000796,0.000424,0.001704,0.001050,0.001103,0.000656,0.000439,0.000249,0.000409,0.000245,0.000714,0.000457,0.000426,0.000238,0.083767,0.035590,0.025608,0.030382,0.042535,0.025608,0.029948,0.171007,0.331316,0.061833,0.326646,0.055954,0.837144,0.027407,0.549290,0.020388,0.410997,0.106284,0.302136,0.022621,0.027340,0.002176,0.027774,0.002255,0.027368,0.002485,0.027763,0.002392,0.000659,0.000330,0.000733,0.000365,0.001253,0.000684,0.000929,0.000486,0.000425,0.000264,0.000367,0.000186,0.000418,0.000226,0.000455,0.000237,0.092014,0.026042,0.025608,0.031684,0.025608,0.016059,0.033420,0.194010
27,0.224835,0.035629,0.222493,0.033490,0.888988,0.016534,0.660455,0.013479,0.522141,0.077631,0.436382,0.017834,0.095920,0.027778,0.023003,0.026910,0.045139,0.030382,0.025174,0.170139,0.711619,0.183895,0.457413,0.073938,0.796078,0.026930,0.577067,0.018013,0.490772,0.134235,0.333330,0.020836,0.006239,0.004564,0.006600,0.004963,0.006904,0.005265,0.006605,0.004865,0.001407,0.000916,0.001767,0.001129,0.002330,0.001555,0.001926,0.001377,0.000745,0.000512,0.000764,0.000504,0.001032,0.000650,0.000773,0.000534,0.078125,0.032118,0.022135,0.023003,0.024740,0.010851,0.015625,0.237847,0.373930,0.045858,0.363040,0.041328,0.819569,0.020224,0.548478,0.014269,0.407026,0.073512,0.301032,0.015790,0.012120,0.002340,0.012308,0.002419,0.012166,0.002591,0.012333,0.002485,0.000893,0.000455,0.000898,0.000467,0.001017,0.000532,0.001003,0.000592,0.000526,0.000255,0.000443,0.000254,0.000560,0.000307,0.000504,0.000287,0.085938,0.030382,0.023438,0.019531,0.034722,0.022569,0.029948,0.197917
28,0.313765,0.087426,0.311422,0.083935,0.844523,0.041621,0.534368,0.027556,0.425121,0.159553,0.286308,0.029689,0.088976,0.032986,0.021267,0.025174,0.043837,0.022569,0.028212,0.181424,0.514418,0.125702,0.376906,0.062868,0.825298,0.025190,0.624411,0.019272,0.415453,0.141230,0.390260,0.024009,0.005627,0.003479,0.005779,0.003543,0.006012,0.003712,0.005808,0.003555,0.001845,0.001225,0.001469,0.000926,0.002068,0.001282,0.001737,0.001074,0.000711,0.000412,0.000579,0.000310,0.000647,0.000411,0.000618,0.000338,0.078125,0.044705,0.026042,0.019965,0.022135,0.011285,0.016927,0.225260,0.458224,0.066635,0.425252,0.050648,0.790671,0.023737,0.523091,0.011847,0.257428,0.108599,0.273764,0.012493,0.013299,0.001879,0.013506,0.001919,0.013311,0.001980,0.013504,0.001928,0.001069,0.000662,0.000996,0.000539,0.001317,0.000693,0.001048,0.000527,0.000667,0.000423,0.000473,0.000235,0.000573,0.000316,0.000519,0.000272,0.086806,0.027778,0.019965,0.013889,0.028212,0.016493,0.031684,0.219618
29,0.486886,0.135719,0.443472,0.093775,0.782606,0.042908,0.386960,0.024999,0.719896,0.079918,0.150363,0.019805,0.072917,0.038194,0.036458,0.041233,0.062934,0.019965,0.027778,0.144965,0.614967,0.125841,0.508267,0.067715,0.756536,0.028151,0.436398,0.013755,0.491388,0.104759,0.190632,0.012015,0.013104,0.003646,0.013272,0.003525,0.013195,0.003946,0.013410,0.004027,0.001286,0.000839,0.001167,0.000740,0.001742,0.001180,0.001509,0.000827,0.000675,0.000377,0.000660,0.000382,0.000748,0.000398,0.000504,0.000274,0.088542,0.031684,0.023872,0.023438,0.036024,0.022569,0.029948,0.188368,0.427923,0.064505,0.407947,0.054854,0.798024,0.026526,0.483578,0.017187,0.447458,0.081201,0.234143,0.016858,0.026923,0.002779,0.027322,0.002882,0.026949,0.003041,0.027367,0.002941,0.000981,0.000487,0.000982,0.000512,0.001271,0.000687,0.001116,0.000579,0.000567,0.000319,0.000532,0.000254,0.000635,0.000361,0.000517,0.000275,0.092448,0.027778,0.024740,0.016493,0.042535,0.017795,0.030382,0.192274
30,0.355258,0.099194,0.349011,0.090670,0.826119,0.044492,0.511550,0.029886,0.498497,0.136986,0.262576,0.030619,0.090278,0.032552,0.019097,0.032552,0.046875,0.024740,0.034722,0.163628,0.643536,0.185619,0.530082,0.104768,0.746304,0.044434,0.409964,0.022059,0.505141,0.141176,0.168557,0.018210,0.013253,0.003705,0.013508,0.003925,0.013452,0.004236,0.013559,0.003962,0.001201,0.000652,0.001222,0.000637,0.001871,0.001008,0.001748,0.000996,0.000541,0.000351,0.000485,0.000297,0.000506,0.000319,0.000698,0.000434,0.072917,0.046007,0.034722,0.036458,0.043837,0.020833,0.027778,0.161892,0.323568,0.052631,0.319412,0.049257,0.840710,0.024294,0.531747,0.016882,0.416599,0.096523,0.283040,0.017955,0.021242,0.002080,0.021569,0.002191,0.021289,0.002488,0.021603,0.002351,0.000808,0.000423,0.000676,0.000360,0.000907,0.000427,0.000900,0.000457,0.000464,0.000321,0.000483,0.000237,0.000364,0.000243,0.000438,0.000244,0.086372,0.029080,0.022569,0.023003,0.041233,0.023003,0.024740,0.194444
31,0.397114,0.093508,0.374993,0.069343,0.814716,0.032357,0.424034,0.020586,0.688098,0.074983,0.180228,0.017637,0.075087,0.039062,0.037760,0.033854,0.065972,0.029948,0.018663,0.144097,0.789558,0.217735,0.571350,0.103759,0.735437,0.041488,0.383608,0.020063,0.548306,0.121671,0.147558,0.015738,0.017598,0.004549,0.017811,0.004327,0.017627,0.004633,0.017917,0.004777,0.001483,0.001028,0.001441,0.000983,0.002122,0.001322,0.001819,0.001235,0.000550,0.000393,0.000510,0.000320,0.000543,0.000293,0.000520,0.000328,0.068142,0.046875,0.046441,0.034288,0.041233,0.020833,0.025174,0.161458,0.336853,0.043799,0.334509,0.040878,0.832980,0.020157,0.518146,0.013541,0.407028,0.078540,0.268659,0.014111,0.028989,0.002267,0.029413,0.002377,0.029000,0.002411,0.029460,0.002303,0.000871,0.000424,0.000998,0.000490,0.000923,0.000582,0.000803,0.000427,0.000480,0.000296,0.000472,0.000236,0.000484,0.000293,0.000442,0.000221,0.091580,0.023872,0.017361,0.019097,0.029514,0.019097,0.030816,0.213108
32,0.539781,0.121875,0.482840,0.078952,0.764274,0.035421,0.415653,0.018086,0.514171,0.108754,0.173094,0.015181,0.078125,0.042535,0.032986,0.037760,0.049913,0.024740,0.029080,0.149306,0.840518,0.184584,0.615380,0.085441,0.714623,0.033128,0.398954,0.013423,0.461727,0.118456,0.159345,0.010826,0.019423,0.004077,0.019729,0.003768,0.019459,0.004140,0.019702,0.004281,0.002024,0.001228,0.001512,0.000869,0.001949,0.001159,0.001783,0.001158,0.000947,0.000530,0.000704,0.000380,0.000786,0.000435,0.000738,0.000390,0.080295,0.042535,0.026910,0.021701,0.030816,0.016059,0.034288,0.191840,0.373511,0.054588,0.354047,0.043018,0.824923,0.020393,0.574158,0.012081,0.320020,0.099640,0.329803,0.013990,0.026458,0.001992,0.026889,0.001972,0.026470,0.002121,0.026842,0.002091,0.001206,0.000691,0.000960,0.000475,0.001336,0.000678,0.001122,0.000713,0.000488,0.000284,0.000393,0.000211,0.000634,0.000350,0.000505,0.000243,0.099392,0.028646,0.016493,0.016927,0.028646,0.018663,0.027344,0.208333
