feature,element,pearson_r,p_value,abs_r
Red_glcm_homogeneity_std,S_%,-0.1063,0.3001,0.1063
Red_glcm_homogeneity_std,Нитраты_мг_кг,-0.1007,0.3291,0.1007
Red_glcm_homogeneity_std,Fe_мг_кг,-0.0056,0.9563,0.0056
Red_glcm_homogeneity_std,Mn_мг_кг,0.0827,0.4208,0.0827
Red_glcm_homogeneity_std,Cu_мг_кг,-0.1053,0.3048,0.1053
Red_glcm_homogeneity_std,Zn_мг_кг,-0.0942,0.3588,0.0942
Red_glcm_homogeneity_std,Co_мг_кг,-0.0856,0.5714,0.0856
Red_glcm_energy_mean,N_%,0.1075,0.2944,0.1075
Red_glcm_energy_mean,P_%,0.1781,0.0808,0.1781
Red_glcm_energy_mean,K_%,0.0875,0.3942,0.0875
Red_glcm_energy_mean,Ca_%,0.1337,0.1917,0.1337
Red_glcm_energy_mean,Mg_%,0.0744,0.4689,0.0744
Red_glcm_energy_mean,S_%,0.1550,0.1294,0.1550
Red_glcm_energy_mean,Нитраты_мг_кг,0.1820,0.0759,0.1820
Red_glcm_energy_mean,Fe_мг_кг,-0.0557,0.5879,0.0557
Red_glcm_energy_mean,Mn_мг_кг,0.0028,0.9786,0.0028
Red_glcm_energy_mean,Cu_мг_кг,0.1806,0.0766,0.1806
Red_glcm_energy_mean,Zn_мг_кг,0.1895,0.0630,0.1895
Red_glcm_energy_mean,Co_мг_кг,0.2209,0.1401,0.2209
Red_glcm_energy_std,N_%,0.0356,0.7290,0.0356
Red_glcm_energy_std,P_%,-0.0045,0.9648,0.0045
Red_glcm_energy_std,K_%,0.0035,0.9729,0.0035
Red_glcm_energy_std,Ca_%,0.0261,0.7997,0.0261
Red_glcm_energy_std,Mg_%,-0.1232,0.2293,0.1232
Red_glcm_energy_std,S_%,-0.0384,0.7091,0.0384
Red_glcm_energy_std,Нитраты_мг_кг,-0.0460,0.6562,0.0460
Red_glcm_energy_std,Fe_мг_кг,0.1443,0.1584,0.1443
Red_glcm_energy_std,Mn_мг_кг,0.1243,0.2250,0.1243
Red_glcm_energy_std,Cu_мг_кг,-0.1975,0.0525,0.1975
Red_glcm_energy_std,Zn_мг_кг,-0.1174,0.2520,0.1174
Red_glcm_energy_std,Co_мг_кг,-0.0070,0.9630,0.0070
Red_glcm_correlation_mean,N_%,-0.1779,0.0813,0.1779
Red_glcm_correlation_mean,P_%,-0.0674,0.5118,0.0674
Red_glcm_correlation_mean,K_%,-0.1657,0.1049,0.1657
Red_glcm_correlation_mean,Ca_%,-0.1209,0.2380,0.1209
Red_glcm_correlation_mean,Mg_%,0.0397,0.6998,0.0397
Red_glcm_correlation_mean,S_%,-0.1483,0.1473,0.1483
Red_glcm_correlation_mean,Нитраты_мг_кг,-0.1664,0.1051,0.1664
Red_glcm_correlation_mean,Fe_мг_кг,0.0780,0.4477,0.0780
Red_glcm_correlation_mean,Mn_мг_кг,-0.2091,0.0399,0.2091
Red_glcm_correlation_mean,Cu_мг_кг,-0.2274,0.0251,0.2274
Red_glcm_correlation_mean,Zn_мг_кг,-0.2293,0.0239,0.2293
Red_glcm_correlation_mean,Co_мг_кг,-0.0568,0.7075,0.0568
Red_glcm_correlation_std,N_%,0.1178,0.2507,0.1178
Red_glcm_correlation_std,P_%,-0.0068,0.9472,0.0068
Red_glcm_correlation_std,K_%,0.0425,0.6792,0.0425
Red_glcm_correlation_std,Ca_%,0.0484,0.6378,0.0484
Red_glcm_correlation_std,Mg_%,-0.0318,0.7570,0.0318
Red_glcm_correlation_std,S_%,0.0397,0.6994,0.0397
Red_glcm_correlation_std,Нитраты_мг_кг,0.0392,0.7044,0.0392
Red_glcm_correlation_std,Fe_мг_кг,-0.0197,0.8483,0.0197
Red_glcm_correlation_std,Mn_мг_кг,0.2197,0.0306,0.2197
Red_glcm_correlation_std,Cu_мг_кг,0.0696,0.4979,0.0696
Red_glcm_correlation_std,Zn_мг_кг,0.0580,0.5726,0.0580
Red_glcm_correlation_std,Co_мг_кг,0.0502,0.7404,0.0502
Red_glcm_ASM_mean,N_%,0.1180,0.2496,0.1180
Red_glcm_ASM_mean,P_%,0.1932,0.0579,0.1932
Red_glcm_ASM_mean,K_%,0.1054,0.3041,0.1054
Red_glcm_ASM_mean,Ca_%,0.1230,0.2301,0.1230
Red_glcm_ASM_mean,Mg_%,0.0758,0.4604,0.0758
Red_glcm_ASM_mean,S_%,0.1693,0.0974,0.1693
Red_glcm_ASM_mean,Нитраты_мг_кг,0.2024,0.0480,0.2024
Red_glcm_ASM_mean,Fe_мг_кг,-0.0963,0.3480,0.0963
Red_glcm_ASM_mean,Mn_мг_кг,-0.0157,0.8790,0.0157
Red_glcm_ASM_mean,Cu_мг_кг,0.2268,0.0255,0.2268
Red_glcm_ASM_mean,Zn_мг_кг,0.2499,0.0135,0.2499
Red_glcm_ASM_mean,Co_мг_кг,0.2121,0.1571,0.2121
Red_glcm_ASM_std,N_%,0.0972,0.3433,0.0972
Red_glcm_ASM_std,P_%,0.0892,0.3848,0.0892
Red_glcm_ASM_std,K_%,0.0396,0.7004,0.0396
Red_glcm_ASM_std,Ca_%,0.1256,0.2201,0.1256
Red_glcm_ASM_std,Mg_%,-0.0914,0.3731,0.0914
Red_glcm_ASM_std,S_%,0.0554,0.5900,0.0554
Red_glcm_ASM_std,Нитраты_мг_кг,0.0476,0.6448,0.0476
Red_glcm_ASM_std,Fe_мг_кг,0.1670,0.1022,0.1670
Red_glcm_ASM_std,Mn_мг_кг,0.1640,0.1085,0.1640
Red_glcm_ASM_std,Cu_мг_кг,-0.1301,0.2039,0.1301
Red_glcm_ASM_std,Zn_мг_кг,-0.0631,0.5394,0.0631
Red_glcm_ASM_std,Co_мг_кг,0.1189,0.4313,0.1189
Red_lbp_bin0,N_%,0.0633,0.5378,0.0633
Red_lbp_bin0,P_%,-0.0992,0.3336,0.0992
Red_lbp_bin0,K_%,0.0679,0.5086,0.0679
Red_lbp_bin0,Ca_%,-0.0982,0.3387,0.0982
Red_lbp_bin0,Mg_%,-0.1446,0.1577,0.1446
Red_lbp_bin0,S_%,-0.0413,0.6877,0.0413
Red_lbp_bin0,Нитраты_мг_кг,0.0695,0.5009,0.0695
Red_lbp_bin0,Fe_мг_кг,0.0165,0.8724,0.0165
Red_lbp_bin0,Mn_мг_кг,0.2487,0.0140,0.2487
Red_lbp_bin0,Cu_мг_кг,0.1570,0.1246,0.1570
Red_lbp_bin0,Zn_мг_кг,0.1179,0.2500,0.1179
Red_lbp_bin0,Co_мг_кг,0.0801,0.5968,0.0801
Red_lbp_bin1,N_%,-0.0673,0.5126,0.0673
Red_lbp_bin1,P_%,0.0831,0.4182,0.0831
Red_lbp_bin1,K_%,0.0220,0.8306,0.0220
Red_lbp_bin1,Ca_%,0.0348,0.7354,0.0348
Red_lbp_bin1,Mg_%,-0.0365,0.7223,0.0365
Red_lbp_bin1,S_%,-0.0992,0.3338,0.0992
Red_lbp_bin1,Нитраты_мг_кг,0.0465,0.6530,0.0465
Red_lbp_bin1,Fe_мг_кг,0.0057,0.9560,0.0057
Red_lbp_bin1,Mn_мг_кг,-0.1834,0.0721,0.1834
Red_lbp_bin1,Cu_мг_кг,-0.1047,0.3074,0.1047
Red_lbp_bin1,Zn_мг_кг,-0.1170,0.2536,0.1170
Red_lbp_bin1,Co_мг_кг,-0.0851,0.5738,0.0851
Red_lbp_bin2,N_%,-0.0360,0.7262,0.0360
Red_lbp_bin2,P_%,0.0934,0.3630,0.0934
Red_lbp_bin2,K_%,-0.0071,0.9446,0.0071
Red_lbp_bin2,Ca_%,0.1154,0.2603,0.1154
Red_lbp_bin2,Mg_%,0.1215,0.2358,0.1215
Red_lbp_bin2,S_%,0.0995,0.3324,0.0995
Red_lbp_bin2,Нитраты_мг_кг,0.0033,0.9745,0.0033
Red_lbp_bin2,Fe_мг_кг,-0.0364,0.7236,0.0364
Red_lbp_bin2,Mn_мг_кг,-0.3137,0.0018,0.3137
Red_lbp_bin2,Cu_мг_кг,-0.1271,0.2146,0.1271
Red_lbp_bin2,Zn_мг_кг,-0.1061,0.3009,0.1061
Red_lbp_bin2,Co_мг_кг,0.0018,0.9905,0.0018
Red_lbp_bin3,N_%,-0.0581,0.5722,0.0581
Red_lbp_bin3,P_%,0.0877,0.3927,0.0877
Red_lbp_bin3,K_%,-0.0935,0.3621,0.0935
Red_lbp_bin3,Ca_%,0.0705,0.4924,0.0705
Red_lbp_bin3,Mg_%,0.0884,0.3893,0.0884
Red_lbp_bin3,S_%,-0.0278,0.7871,0.0278
Red_lbp_bin3,Нитраты_мг_кг,-0.1879,0.0667,0.1879
Red_lbp_bin3,Fe_мг_кг,0.1448,0.1571,0.1448
Red_lbp_bin3,Mn_мг_кг,-0.1217,0.2350,0.1217
Red_lbp_bin3,Cu_мг_кг,-0.2241,0.0274,0.2241
Red_lbp_bin3,Zn_мг_кг,-0.1662,0.1038,0.1662
Red_lbp_bin3,Co_мг_кг,-0.0670,0.6580,0.0670
Red_lbp_bin4,N_%,0.0480,0.6404,0.0480
Red_lbp_bin4,P_%,0.0495,0.6304,0.0495
Red_lbp_bin4,K_%,-0.0295,0.7739,0.0295
Red_lbp_bin4,Ca_%,0.0340,0.7410,0.0340
Red_lbp_bin4,Mg_%,0.0823,0.4228,0.0823
Red_lbp_bin4,S_%,-0.0244,0.8123,0.0244
Red_lbp_bin4,Нитраты_мг_кг,-0.0967,0.3488,0.0967
Red_lbp_bin4,Fe_мг_кг,0.1544,0.1310,0.1544
Red_lbp_bin4,Mn_мг_кг,-0.0926,0.3670,0.0926
Red_lbp_bin4,Cu_мг_кг,-0.1175,0.2517,0.1175
Red_lbp_bin4,Zn_мг_кг,-0.0669,0.5151,0.0669
Red_lbp_bin4,Co_мг_кг,-0.0136,0.9285,0.0136
Red_lbp_bin5,N_%,0.2370,0.0194,0.2370
Red_lbp_bin5,P_%,0.0754,0.4627,0.0754
Red_lbp_bin5,K_%,0.1181,0.2494,0.1181
Red_lbp_bin5,Ca_%,0.0257,0.8029,0.0257
Red_lbp_bin5,Mg_%,-0.0127,0.9017,0.0127
Red_lbp_bin5,S_%,0.0676,0.5104,0.0676
Red_lbp_bin5,Нитраты_мг_кг,0.0014,0.9893,0.0014
Red_lbp_bin5,Fe_мг_кг,0.1385,0.1760,0.1385
Red_lbp_bin5,Mn_мг_кг,0.0244,0.8127,0.0244
Red_lbp_bin5,Cu_мг_кг,0.0894,0.3840,0.0894
Red_lbp_bin5,Zn_мг_кг,0.0627,0.5417,0.0627
Red_lbp_bin5,Co_мг_кг,0.1186,0.4323,0.1186
Red_lbp_bin6,N_%,-0.0966,0.3468,0.0966
Red_lbp_bin6,P_%,-0.1217,0.2349,0.1217
Red_lbp_bin6,K_%,0.0077,0.9401,0.0077
Red_lbp_bin6,Ca_%,-0.1009,0.3253,0.1009
Red_lbp_bin6,Mg_%,-0.2315,0.0225,0.2315
Red_lbp_bin6,S_%,-0.0831,0.4182,0.0831
Red_lbp_bin6,Нитраты_мг_кг,0.0053,0.9592,0.0053
Red_lbp_bin6,Fe_мг_кг,0.0568,0.5802,0.0568
Red_lbp_bin6,Mn_мг_кг,0.2261,0.0259,0.2261
Red_lbp_bin6,Cu_мг_кг,0.0520,0.6132,0.0520
Red_lbp_bin6,Zn_мг_кг,-0.0319,0.7563,0.0319
Red_lbp_bin6,Co_мг_кг,0.0853,0.5732,0.0853
Red_lbp_bin7,N_%,-0.0143,0.8895,0.0143
Red_lbp_bin7,P_%,-0.0931,0.3646,0.0931
Red_lbp_bin7,K_%,0.0038,0.9706,0.0038
Red_lbp_bin7,Ca_%,-0.0622,0.5449,0.0622
Red_lbp_bin7,Mg_%,-0.0036,0.9723,0.0036
Red_lbp_bin7,S_%,0.0454,0.6591,0.0454
Red_lbp_bin7,Нитраты_мг_кг,0.1246,0.2265,0.1246
Red_lbp_bin7,Fe_мг_кг,-0.2364,0.0197,0.2364
Red_lbp_bin7,Mn_мг_кг,0.1574,0.1236,0.1574
Red_lbp_bin7,Cu_мг_кг,0.1983,0.0515,0.1983
Red_lbp_bin7,Zn_мг_кг,0.1781,0.0809,0.1781
Red_lbp_bin7,Co_мг_кг,-0.0404,0.7897,0.0404
NIR_glcm_contrast_mean,N_%,-0.2666,0.0083,0.2666
NIR_glcm_contrast_mean,P_%,0.0728,0.4785,0.0728
NIR_glcm_contrast_mean,K_%,-0.0367,0.7213,0.0367
NIR_glcm_contrast_mean,Ca_%,0.2324,0.0220,0.2324
NIR_glcm_contrast_mean,Mg_%,0.0389,0.7052,0.0389
NIR_glcm_contrast_mean,S_%,-0.1324,0.1960,0.1324
NIR_glcm_contrast_mean,Нитраты_мг_кг,-0.0004,0.9970,0.0004
NIR_glcm_contrast_mean,Fe_мг_кг,-0.2306,0.0231,0.2306
NIR_glcm_contrast_mean,Mn_мг_кг,-0.1202,0.2409,0.1202
NIR_glcm_contrast_mean,Cu_мг_кг,-0.2704,0.0074,0.2704
NIR_glcm_contrast_mean,Zn_мг_кг,-0.1538,0.1326,0.1538
NIR_glcm_contrast_mean,Co_мг_кг,-0.1466,0.3310,0.1466
NIR_glcm_contrast_std,N_%,-0.2519,0.0128,0.2519
NIR_glcm_contrast_std,P_%,0.0692,0.5007,0.0692
NIR_glcm_contrast_std,K_%,-0.0495,0.6302,0.0495
NIR_glcm_contrast_std,Ca_%,0.2507,0.0133,0.2507
NIR_glcm_contrast_std,Mg_%,0.0605,0.5564,0.0605
NIR_glcm_contrast_std,S_%,-0.1189,0.2461,0.1189
NIR_glcm_contrast_std,Нитраты_мг_кг,0.0021,0.9838,0.0021
NIR_glcm_contrast_std,Fe_мг_кг,-0.2456,0.0153,0.2456
NIR_glcm_contrast_std,Mn_мг_кг,-0.0915,0.3726,0.0915
NIR_glcm_contrast_std,Cu_мг_кг,-0.2782,0.0058,0.2782
NIR_glcm_contrast_std,Zn_мг_кг,-0.1399,0.1718,0.1399
NIR_glcm_contrast_std,Co_мг_кг,-0.1428,0.3436,0.1428
NIR_glcm_dissimilarity_mean,N_%,-0.2257,0.0262,0.2257
NIR_glcm_dissimilarity_mean,P_%,0.1197,0.2427,0.1197
NIR_glcm_dissimilarity_mean,K_%,0.0173,0.8663,0.0173
NIR_glcm_dissimilarity_mean,Ca_%,0.2233,0.0279,0.2233
NIR_glcm_dissimilarity_mean,Mg_%,-0.0042,0.9672,0.0042
NIR_glcm_dissimilarity_mean,S_%,-0.0843,0.4117,0.0843
NIR_glcm_dissimilarity_mean,Нитраты_мг_кг,0.0192,0.8524,0.0192
NIR_glcm_dissimilarity_mean,Fe_мг_кг,-0.2193,0.0309,0.2193
NIR_glcm_dissimilarity_mean,Mn_мг_кг,-0.1731,0.0900,0.1731
NIR_glcm_dissimilarity_mean,Cu_мг_кг,-0.2593,0.0103,0.2593
NIR_glcm_dissimilarity_mean,Zn_мг_кг,-0.1504,0.1414,0.1504
NIR_glcm_dissimilarity_mean,Co_мг_кг,-0.1577,0.2953,0.1577
NIR_glcm_dissimilarity_std,N_%,-0.2056,0.0433,0.2056
NIR_glcm_dissimilarity_std,P_%,0.1043,0.3093,0.1043
NIR_glcm_dissimilarity_std,K_%,-0.0099,0.9231,0.0099
NIR_glcm_dissimilarity_std,Ca_%,0.2378,0.0190,0.2378
NIR_glcm_dissimilarity_std,Mg_%,0.0317,0.7577,0.0317
NIR_glcm_dissimilarity_std,S_%,-0.0660,0.5206,0.0660
NIR_glcm_dissimilarity_std,Нитраты_мг_кг,0.0169,0.8702,0.0169
NIR_glcm_dissimilarity_std,Fe_мг_кг,-0.2417,0.0171,0.2417
NIR_glcm_dissimilarity_std,Mn_мг_кг,-0.1320,0.1974,0.1320
NIR_glcm_dissimilarity_std,Cu_мг_кг,-0.2826,0.0050,0.2826
NIR_glcm_dissimilarity_std,Zn_мг_кг,-0.1447,0.1574,0.1447
NIR_glcm_dissimilarity_std,Co_мг_кг,-0.1665,0.2689,0.1665
NIR_glcm_homogeneity_mean,N_%,0.1952,0.0554,0.1952
NIR_glcm_homogeneity_mean,P_%,-0.1468,0.1514,0.1468
NIR_glcm_homogeneity_mean,K_%,-0.0504,0.6237,0.0504
NIR_glcm_homogeneity_mean,Ca_%,-0.2109,0.0381,0.2109
NIR_glcm_homogeneity_mean,Mg_%,0.0351,0.7327,0.0351
NIR_glcm_homogeneity_mean,S_%,0.0526,0.6088,0.0526
NIR_glcm_homogeneity_mean,Нитраты_мг_кг,-0.0297,0.7738,0.0297
NIR_glcm_homogeneity_mean,Fe_мг_кг,0.2066,0.0423,0.2066
NIR_glcm_homogeneity_mean,Mn_мг_кг,0.2054,0.0436,0.2054
NIR_glcm_homogeneity_mean,Cu_мг_кг,0.2456,0.0153,0.2456
NIR_glcm_homogeneity_mean,Zn_мг_кг,0.1465,0.1522,0.1465
NIR_glcm_homogeneity_mean,Co_мг_кг,0.1608,0.2856,0.1608
NIR_glcm_homogeneity_std,N_%,-0.1360,0.1841,0.1360
NIR_glcm_homogeneity_std,P_%,0.1249,0.2230,0.1249
NIR_glcm_homogeneity_std,K_%,0.0207,0.8408,0.0207
NIR_glcm_homogeneity_std,Ca_%,0.1898,0.0626,0.1898
NIR_glcm_homogeneity_std,Mg_%,-0.0105,0.9185,0.0105
NIR_glcm_homogeneity_std,S_%,-0.0034,0.9740,0.0034
NIR_glcm_homogeneity_std,Нитраты_мг_кг,0.0177,0.8644,0.0177
NIR_glcm_homogeneity_std,Fe_мг_кг,-0.2155,0.0340,0.2155
NIR_glcm_homogeneity_std,Mn_мг_кг,-0.1736,0.0890,0.1736
NIR_glcm_homogeneity_std,Cu_мг_кг,-0.2702,0.0074,0.2702
NIR_glcm_homogeneity_std,Zn_мг_кг,-0.1548,0.1301,0.1548
NIR_glcm_homogeneity_std,Co_мг_кг,-0.1774,0.2382,0.1774
NIR_glcm_energy_mean,N_%,0.1667,0.1027,0.1667
NIR_glcm_energy_mean,P_%,-0.1605,0.1162,0.1605
NIR_glcm_energy_mean,K_%,-0.0516,0.6159,0.0516
NIR_glcm_energy_mean,Ca_%,-0.1481,0.1478,0.1481
NIR_glcm_energy_mean,Mg_%,0.0636,0.5363,0.0636
NIR_glcm_energy_mean,S_%,0.0343,0.7385,0.0343
NIR_glcm_energy_mean,Нитраты_мг_кг,-0.0412,0.6903,0.0412
NIR_glcm_energy_mean,Fe_мг_кг,0.1228,0.2307,0.1228
NIR_glcm_energy_mean,Mn_мг_кг,0.2718,0.0071,0.2718
NIR_glcm_energy_mean,Cu_мг_кг,0.2258,0.0262,0.2258
NIR_glcm_energy_mean,Zn_мг_кг,0.1618,0.1132,0.1618
NIR_glcm_energy_mean,Co_мг_кг,0.1385,0.3586,0.1385
NIR_glcm_energy_std,N_%,0.1773,0.0823,0.1773
NIR_glcm_energy_std,P_%,-0.0332,0.7466,0.0332
NIR_glcm_energy_std,K_%,-0.0496,0.6294,0.0496
NIR_glcm_energy_std,Ca_%,0.0006,0.9950,0.0006
NIR_glcm_energy_std,Mg_%,0.0506,0.6228,0.0506
NIR_glcm_energy_std,S_%,0.1143,0.2649,0.1143
NIR_glcm_energy_std,Нитраты_мг_кг,-0.0608,0.5559,0.0608
NIR_glcm_energy_std,Fe_мг_кг,0.0051,0.9601,0.0051
NIR_glcm_energy_std,Mn_мг_кг,0.0479,0.6411,0.0479
NIR_glcm_energy_std,Cu_мг_кг,-0.0344,0.7376,0.0344
NIR_glcm_energy_std,Zn_мг_кг,0.0328,0.7495,0.0328
NIR_glcm_energy_std,Co_мг_кг,-0.0702,0.6429,0.0702
NIR_glcm_correlation_mean,N_%,-0.1519,0.1374,0.1519
NIR_glcm_correlation_mean,P_%,0.0392,0.7032,0.0392
NIR_glcm_correlation_mean,K_%,-0.0770,0.4535,0.0770
NIR_glcm_correlation_mean,Ca_%,0.0088,0.9320,0.0088
NIR_glcm_correlation_mean,Mg_%,0.0401,0.6967,0.0401
NIR_glcm_correlation_mean,S_%,-0.0731,0.4765,0.0731
NIR_glcm_correlation_mean,Нитраты_мг_кг,0.0357,0.7298,0.0357
NIR_glcm_correlation_mean,Fe_мг_кг,0.0116,0.9099,0.0116
NIR_glcm_correlation_mean,Mn_мг_кг,-0.2714,0.0072,0.2714
NIR_glcm_correlation_mean,Cu_мг_кг,-0.2005,0.0489,0.2005
NIR_glcm_correlation_mean,Zn_мг_кг,-0.1286,0.2094,0.1286
NIR_glcm_correlation_mean,Co_мг_кг,-0.0139,0.9270,0.0139
NIR_glcm_correlation_std,N_%,0.0320,0.7553,0.0320
NIR_glcm_correlation_std,P_%,0.1064,0.2996,0.1064
NIR_glcm_correlation_std,K_%,0.0991,0.3343,0.0991
NIR_glcm_correlation_std,Ca_%,0.1404,0.1703,0.1404
NIR_glcm_correlation_std,Mg_%,-0.0698,0.4967,0.0698
NIR_glcm_correlation_std,S_%,0.0471,0.6471,0.0471
NIR_glcm_correlation_std,Нитраты_мг_кг,0.0018,0.9864,0.0018
NIR_glcm_correlation_std,Fe_мг_кг,-0.1576,0.1231,0.1576
NIR_glcm_correlation_std,Mn_мг_кг,0.0763,0.4575,0.0763
NIR_glcm_correlation_std,Cu_мг_кг,-0.0778,0.4485,0.0778
NIR_glcm_correlation_std,Zn_мг_кг,-0.0160,0.8760,0.0160
NIR_glcm_correlation_std,Co_мг_кг,-0.1116,0.4605,0.1116
NIR_glcm_ASM_mean,N_%,0.1315,0.1992,0.1315
NIR_glcm_ASM_mean,P_%,-0.1683,0.0994,0.1683
NIR_glcm_ASM_mean,K_%,-0.0641,0.5330,0.0641
NIR_glcm_ASM_mean,Ca_%,-0.1224,0.2323,0.1224
NIR_glcm_ASM_mean,Mg_%,0.0987,0.3361,0.0987
NIR_glcm_ASM_mean,S_%,0.0246,0.8111,0.0246
NIR_glcm_ASM_mean,Нитраты_мг_кг,-0.0409,0.6923,0.0409
NIR_glcm_ASM_mean,Fe_мг_кг,0.0826,0.4214,0.0826
NIR_glcm_ASM_mean,Mn_мг_кг,0.2884,0.0042,0.2884
NIR_glcm_ASM_mean,Cu_мг_кг,0.1932,0.0580,0.1932
NIR_glcm_ASM_mean,Zn_мг_кг,0.1558,0.1276,0.1558
NIR_glcm_ASM_mean,Co_мг_кг,0.1154,0.4451,0.1154
NIR_glcm_ASM_std,N_%,0.2018,0.0475,0.2018
NIR_glcm_ASM_std,P_%,-0.1331,0.1939,0.1331
NIR_glcm_ASM_std,K_%,-0.0630,0.5398,0.0630
NIR_glcm_ASM_std,Ca_%,-0.1050,0.3060,0.1050
NIR_glcm_ASM_std,Mg_%,0.0956,0.3516,0.0956
NIR_glcm_ASM_std,S_%,0.0710,0.4894,0.0710
NIR_glcm_ASM_std,Нитраты_мг_кг,-0.0604,0.5587,0.0604
NIR_glcm_ASM_std,Fe_мг_кг,0.0976,0.3414,0.0976
