,Red_glcm_contrast_mean,Red_glcm_contrast_std,Red_glcm_dissimilarity_mean,Red_glcm_dissimilarity_std,Red_glcm_homogeneity_mean,Red_glcm_homogeneity_std,Red_glcm_energy_mean,Red_glcm_energy_std,Red_glcm_correlation_mean,Red_glcm_correlation_std,Red_glcm_ASM_mean,Red_glcm_ASM_std,Red_lbp_bin0,Red_lbp_bin1,Red_lbp_bin2,Red_lbp_bin3,Red_lbp_bin4,Red_lbp_bin5,Red_lbp_bin6,Red_lbp_bin7,NIR_glcm_contrast_mean,NIR_glcm_contrast_std,NIR_glcm_dissimilarity_mean,NIR_glcm_dissimilarity_std,NIR_glcm_homogeneity_mean,NIR_glcm_homogeneity_std,NIR_glcm_energy_mean,NIR_glcm_energy_std,NIR_glcm_correlation_mean,NIR_glcm_correlation_std,NIR_glcm_ASM_mean,NIR_glcm_ASM_std,NIR_gabor_f0.10_t0.00_mean,NIR_gabor_f0.10_t0.00_std,NIR_gabor_f0.10_t0.79_mean,NIR_gabor_f0.10_t0.79_std,NIR_gabor_f0.10_t1.57_mean,NIR_gabor_f0.10_t1.57_std,NIR_gabor_f0.10_t2.36_mean,NIR_gabor_f0.10_t2.36_std,NIR_gabor_f0.25_t0.00_mean,NIR_gabor_f0.25_t0.00_std,NIR_gabor_f0.25_t0.79_mean,NIR_gabor_f0.25_t0.79_std,NIR_gabor_f0.25_t1.57_mean,NIR_gabor_f0.25_t1.57_std,NIR_gabor_f0.25_t2.36_mean,NIR_gabor_f0.25_t2.36_std,NIR_gabor_f0.40_t0.00_mean,NIR_gabor_f0.40_t0.00_std,NIR_gabor_f0.40_t0.79_mean,NIR_gabor_f0.40_t0.79_std,NIR_gabor_f0.40_t1.57_mean,NIR_gabor_f0.40_t1.57_std,NIR_gabor_f0.40_t2.36_mean,NIR_gabor_f0.40_t2.36_std,NIR_lbp_bin0,NIR_lbp_bin1,NIR_lbp_bin2,NIR_lbp_bin3,NIR_lbp_bin4,NIR_lbp_bin5,NIR_lbp_bin6,NIR_lbp_bin7,RedEdge_glcm_contrast_mean,RedEdge_glcm_contrast_std,RedEdge_glcm_dissimilarity_mean,RedEdge_glcm_dissimilarity_std,RedEdge_glcm_homogeneity_mean,RedEdge_glcm_homogeneity_std,RedEdge_glcm_energy_mean,RedEdge_glcm_energy_std,RedEdge_glcm_correlation_mean,RedEdge_glcm_correlation_std,RedEdge_glcm_ASM_mean,RedEdge_glcm_ASM_std,RedEdge_gabor_f0.10_t0.00_mean,RedEdge_gabor_f0.10_t0.00_std,RedEdge_gabor_f0.10_t0.79_mean,RedEdge_gabor_f0.10_t0.79_std,RedEdge_gabor_f0.10_t1.57_mean,RedEdge_gabor_f0.10_t1.57_std,RedEdge_gabor_f0.10_t2.36_mean,RedEdge_gabor_f0.10_t2.36_std,RedEdge_gabor_f0.25_t0.00_mean,RedEdge_gabor_f0.25_t0.00_std,RedEdge_gabor_f0.25_t0.79_mean,RedEdge_gabor_f0.25_t0.79_std,RedEdge_gabor_f0.25_t1.57_mean,RedEdge_gabor_f0.25_t1.57_std,RedEdge_gabor_f0.25_t2.36_mean,RedEdge_gabor_f0.25_t2.36_std,RedEdge_gabor_f0.40_t0.00_mean,RedEdge_gabor_f0.40_t0.00_std,RedEdge_gabor_f0.40_t0.79_mean,RedEdge_gabor_f0.40_t0.79_std,RedEdge_gabor_f0.40_t1.57_mean,RedEdge_gabor_f0.40_t1.57_std,RedEdge_gabor_f0.40_t2.36_mean,RedEdge_gabor_f0.40_t2.36_std,RedEdge_lbp_bin0,RedEdge_lbp_bin1,RedEdge_lbp_bin2,RedEdge_lbp_bin3,RedEdge_lbp_bin4,RedEdge_lbp_bin5,RedEdge_lbp_bin6,RedEdge_lbp_bin7
11,0.924556,0.345436,0.654844,0.161497,0.699219,0.063541,0.370623,0.026295,0.605973,0.149460,0.138053,0.020022,0.079861,0.032118,0.033854,0.032118,0.050781,0.017361,0.030816,0.167535,1.454487,0.421580,0.873051,0.157695,0.620539,0.053713,0.270479,0.015798,0.470778,0.150746,0.073409,0.008878,0.042639,0.004961,0.043322,0.004992,0.042740,0.005751,0.043302,0.005359,0.002384,0.001473,0.002185,0.001281,0.003482,0.001949,0.002193,0.001152,0.000914,0.000614,0.000683,0.000356,0.001255,0.000616,0.000644,0.000370,0.084201,0.032552,0.032986,0.029514,0.037760,0.012587,0.030382,0.184462,0.779162,0.257561,0.618503,0.140796,0.706778,0.059339,0.374706,0.022077,0.460260,0.180359,0.140892,0.017295,0.033759,0.003369,0.034277,0.003432,0.033860,0.004325,0.034343,0.004068,0.001415,0.000914,0.001269,0.000751,0.002554,0.001457,0.001670,0.000871,0.000324,0.000193,0.000360,0.000185,0.000948,0.000427,0.000556,0.000277,0.082899,0.033420,0.027344,0.028646,0.041233,0.008681,0.042969,0.179253
12,0.573394,0.197567,0.486121,0.124521,0.765667,0.055050,0.400432,0.027565,0.554071,0.152447,0.161105,0.022294,0.082899,0.032986,0.031250,0.038194,0.046441,0.026042,0.029080,0.157552,2.156036,0.614328,1.113573,0.187362,0.543722,0.055709,0.216346,0.013451,0.483099,0.147603,0.046987,0.006126,0.041903,0.006247,0.042630,0.006792,0.042039,0.007073,0.042497,0.006015,0.003321,0.002030,0.002627,0.001292,0.004422,0.002207,0.002382,0.001301,0.000893,0.000501,0.000803,0.000392,0.001532,0.000773,0.000752,0.000370,0.092882,0.034288,0.025174,0.022569,0.036892,0.019531,0.036458,0.176649,0.777551,0.204858,0.615233,0.106091,0.708597,0.043463,0.349742,0.018663,0.508228,0.128364,0.122668,0.013454,0.029720,0.003874,0.030196,0.004022,0.029777,0.004282,0.030171,0.003928,0.001780,0.000957,0.001443,0.000762,0.002467,0.001194,0.001550,0.000796,0.000439,0.000256,0.000432,0.000252,0.000813,0.000397,0.000513,0.000265,0.084201,0.034288,0.028646,0.028646,0.045139,0.024306,0.028646,0.170573
13,0.139739,0.025727,0.139739,0.025727,0.930130,0.012864,0.756134,0.011611,0.555460,0.083438,0.571874,0.017501,0.080729,0.035156,0.027778,0.041233,0.047743,0.023003,0.020833,0.167969,2.172482,0.893645,1.060265,0.225214,0.570810,0.058129,0.194817,0.014112,0.702002,0.122536,0.038153,0.005549,0.080106,0.011221,0.081422,0.011867,0.079851,0.009708,0.080945,0.008863,0.003501,0.002103,0.003300,0.001974,0.002935,0.001574,0.002277,0.001085,0.001091,0.000638,0.001111,0.000614,0.001155,0.000692,0.000650,0.000386,0.072917,0.035156,0.036458,0.047743,0.059462,0.023872,0.023003,0.145833,0.468801,0.143544,0.410075,0.093548,0.800798,0.041890,0.444049,0.023467,0.616384,0.117841,0.197730,0.020843,0.024248,0.004424,0.024655,0.004656,0.024114,0.003696,0.024427,0.003376,0.001393,0.000867,0.001379,0.000866,0.001275,0.000710,0.000835,0.000428,0.000405,0.000221,0.000487,0.000269,0.000488,0.000278,0.000316,0.000154,0.080729,0.029948,0.032552,0.041667,0.052951,0.022569,0.020399,0.163628
14,0.545931,0.178298,0.471141,0.114682,0.771909,0.051300,0.387613,0.028054,0.659300,0.110826,0.151031,0.021826,0.065538,0.049913,0.039497,0.048611,0.059462,0.025608,0.024306,0.131510,1.381396,0.366074,0.862888,0.134641,0.619840,0.045148,0.271254,0.012285,0.510485,0.129024,0.073730,0.006811,0.040412,0.005517,0.041077,0.005651,0.040472,0.005962,0.040997,0.005636,0.002358,0.001296,0.002483,0.001381,0.002769,0.001592,0.002037,0.001060,0.000779,0.000383,0.000799,0.000424,0.001117,0.000600,0.000659,0.000364,0.083333,0.039931,0.029080,0.033420,0.034288,0.026910,0.029514,0.167969,0.454250,0.115759,0.416530,0.079643,0.795507,0.036308,0.426594,0.021452,0.604904,0.100668,0.182442,0.018551,0.028183,0.003641,0.028660,0.003708,0.028260,0.004235,0.028623,0.004091,0.001104,0.000566,0.001095,0.000583,0.001461,0.000785,0.001350,0.000757,0.000250,0.000142,0.000291,0.000169,0.000539,0.000277,0.000360,0.000198,0.074653,0.036892,0.042535,0.038194,0.048611,0.024306,0.019965,0.159288
15,0.562004,0.222077,0.467442,0.132707,0.775735,0.057555,0.374978,0.030061,0.656794,0.137439,0.141512,0.022646,0.069878,0.037326,0.039931,0.062500,0.065538,0.029080,0.020833,0.119358,1.488743,0.439293,0.904845,0.163266,0.605034,0.055722,0.250965,0.016331,0.525245,0.141737,0.063250,0.008548,0.041680,0.005786,0.042366,0.006099,0.041751,0.006293,0.042287,0.005716,0.001927,0.001166,0.002164,0.001405,0.003556,0.001624,0.002127,0.001083,0.000724,0.000475,0.000784,0.000472,0.001196,0.000622,0.000806,0.000455,0.085503,0.033420,0.025174,0.029948,0.042101,0.028646,0.029948,0.169705,0.594522,0.177098,0.519476,0.111528,0.747766,0.049592,0.373686,0.022926,0.595213,0.121593,0.140167,0.017629,0.031127,0.004149,0.031617,0.004339,0.031235,0.004910,0.031671,0.004642,0.001063,0.000534,0.001126,0.000643,0.001965,0.000968,0.001552,0.000947,0.000400,0.000269,0.000438,0.000232,0.000622,0.000328,0.000530,0.000315,0.078125,0.032552,0.029080,0.040799,0.053385,0.025174,0.026042,0.159288
16,0.439974,0.097098,0.391423,0.068024,0.809125,0.031209,0.454746,0.020220,0.582295,0.093292,0.207202,0.018595,0.082031,0.032552,0.041233,0.042101,0.052951,0.025174,0.026910,0.141493,1.801649,0.548649,0.968033,0.166690,0.594657,0.049708,0.226684,0.013290,0.665211,0.102674,0.051562,0.006083,0.055267,0.009082,0.056206,0.009747,0.055328,0.009342,0.056032,0.008646,0.002927,0.001853,0.003630,0.002272,0.003099,0.001895,0.002102,0.001182,0.001165,0.000741,0.000892,0.000496,0.001265,0.000717,0.000774,0.000396,0.082031,0.033854,0.035156,0.037760,0.046007,0.027344,0.029080,0.153212,0.906101,0.235927,0.655437,0.107377,0.696970,0.041425,0.330701,0.015962,0.613822,0.100986,0.109618,0.010759,0.037689,0.005538,0.038304,0.005912,0.037781,0.006146,0.038302,0.005806,0.001841,0.001120,0.002360,0.001459,0.002293,0.001157,0.001431,0.000867,0.000699,0.000442,0.000614,0.000373,0.000905,0.000568,0.000508,0.000290,0.082899,0.037326,0.032552,0.032552,0.048177,0.019097,0.033420,0.158420
17,0.378071,0.100358,0.353921,0.078564,0.825455,0.037132,0.503592,0.026171,0.530409,0.123960,0.254289,0.026474,0.075087,0.037760,0.034288,0.044271,0.048611,0.019965,0.026042,0.158420,1.687638,0.431990,0.988600,0.148123,0.574731,0.047278,0.232996,0.011911,0.525700,0.123593,0.054429,0.005741,0.043380,0.006513,0.044057,0.006957,0.043418,0.006716,0.044037,0.006190,0.002687,0.001379,0.002580,0.001346,0.003238,0.001798,0.002401,0.001205,0.000758,0.000458,0.000791,0.000407,0.001336,0.000648,0.000796,0.000378,0.081597,0.032986,0.032118,0.029080,0.048177,0.028212,0.029514,0.162760,0.484877,0.105391,0.446115,0.071418,0.780819,0.032438,0.434767,0.017778,0.484551,0.111830,0.189339,0.015710,0.027363,0.003136,0.027771,0.003175,0.027374,0.003201,0.027788,0.003086,0.001274,0.000669,0.001152,0.000541,0.001490,0.000855,0.001369,0.000716,0.000335,0.000180,0.000373,0.000195,0.000608,0.000283,0.000455,0.000230,0.086372,0.036458,0.032986,0.030816,0.046441,0.026476,0.025174,0.159722
18,0.322110,0.118687,0.307019,0.096259,0.848000,0.045946,0.497121,0.032064,0.687951,0.115316,0.248157,0.031729,0.059896,0.044705,0.046875,0.073785,0.068142,0.024306,0.021267,0.105469,1.350132,0.480832,0.844735,0.176864,0.627509,0.059800,0.239586,0.018575,0.665192,0.119313,0.057747,0.009260,0.042628,0.007162,0.043413,0.007846,0.042856,0.008382,0.043287,0.007400,0.002189,0.001059,0.002271,0.001304,0.003575,0.001919,0.001688,0.000896,0.000462,0.000298,0.000651,0.000323,0.001055,0.000597,0.000482,0.000267,0.081163,0.038628,0.029948,0.034722,0.059896,0.031250,0.020399,0.148438,0.371011,0.130341,0.351493,0.098589,0.826206,0.046310,0.460750,0.033028,0.619994,0.132518,0.213382,0.031435,0.026883,0.003211,0.027339,0.003678,0.027009,0.004125,0.027341,0.003514,0.000715,0.000351,0.001002,0.000547,0.001651,0.000970,0.000836,0.000481,0.000219,0.000134,0.000253,0.000141,0.000378,0.000227,0.000173,0.000096,0.064236,0.049479,0.042969,0.052951,0.067708,0.026042,0.023872,0.117188
19,0.472282,0.161917,0.400355,0.096504,0.807015,0.041849,0.501303,0.027216,0.618105,0.133402,0.252045,0.027408,0.075087,0.031250,0.029514,0.051649,0.046875,0.019097,0.027778,0.163194,1.763716,0.478956,1.011833,0.166465,0.568409,0.053795,0.226188,0.013766,0.497964,0.134260,0.051350,0.006508,0.051452,0.006328,0.052248,0.006569,0.051423,0.006116,0.052187,0.005851,0.002507,0.001270,0.002593,0.001323,0.003896,0.002010,0.002303,0.001169,0.000663,0.000361,0.000715,0.000326,0.001525,0.000680,0.000739,0.000362,0.085069,0.032552,0.025174,0.021701,0.046441,0.023872,0.029948,0.179688,0.644839,0.166783,0.551116,0.099490,0.733814,0.043308,0.377258,0.019412,0.493805,0.131822,0.142700,0.015166,0.029910,0.003621,0.030379,0.003838,0.029959,0.004043,0.030397,0.003832,0.001269,0.000601,0.001328,0.000677,0.002127,0.001074,0.001616,0.000859,0.000287,0.000159,0.000388,0.000195,0.000714,0.000396,0.000456,0.000251,0.085938,0.032552,0.032552,0.027778,0.042969,0.019965,0.025174,0.177517
20,0.459467,0.138023,0.415761,0.098056,0.796490,0.045080,0.462443,0.026558,0.601610,0.119469,0.214559,0.024590,0.062066,0.046875,0.040799,0.062066,0.059896,0.024306,0.021267,0.127170,1.660954,0.495856,0.958183,0.162492,0.589611,0.050243,0.213748,0.013011,0.660431,0.101656,0.045858,0.005642,0.053065,0.008441,0.054006,0.008878,0.053162,0.009120,0.053764,0.008399,0.003176,0.001735,0.002816,0.001497,0.003045,0.001837,0.002314,0.001360,0.000898,0.000559,0.000712,0.000375,0.000856,0.000459,0.000719,0.000367,0.069010,0.041667,0.039931,0.044705,0.053385,0.028212,0.025174,0.142361,0.537176,0.136086,0.479211,0.091916,0.766191,0.041729,0.370647,0.020266,0.659131,0.088664,0.137790,0.015134,0.032622,0.004748,0.033150,0.004859,0.032705,0.005316,0.033141,0.005091,0.001518,0.000957,0.001149,0.000628,0.001384,0.000784,0.001389,0.000739,0.000474,0.000267,0.000319,0.000167,0.000350,0.000196,0.000363,0.000209,0.058594,0.048611,0.056424,0.051649,0.075521,0.034288,0.013889,0.105469
21,0.626535,0.187809,0.507810,0.104550,0.757967,0.043995,0.383044,0.021762,0.699036,0.091801,0.147196,0.016711,0.070312,0.038194,0.033420,0.047743,0.058594,0.026476,0.026910,0.142795,1.877089,0.567582,1.016025,0.176786,0.574657,0.052088,0.225651,0.013410,0.560641,0.130706,0.051098,0.006196,0.045755,0.007198,0.046527,0.007494,0.045793,0.007393,0.046356,0.006822,0.002837,0.001738,0.002971,0.001594,0.004078,0.002363,0.002354,0.001185,0.000795,0.000385,0.000860,0.000459,0.001402,0.000704,0.000823,0.000433,0.084635,0.037760,0.023872,0.028646,0.049913,0.023003,0.025608,0.171007,0.702769,0.174758,0.571374,0.102771,0.727434,0.044272,0.332898,0.019299,0.620605,0.094922,0.111193,0.013170,0.031326,0.005128,0.031803,0.005113,0.031337,0.005133,0.031784,0.005042,0.001692,0.001015,0.001508,0.000828,0.002199,0.001165,0.001614,0.000829,0.000408,0.000266,0.000422,0.000212,0.000660,0.000345,0.000539,0.000278,0.076389,0.042101,0.029080,0.036024,0.052517,0.024740,0.023872,0.159722
22,0.304441,0.107891,0.284448,0.085608,0.859775,0.040610,0.594021,0.031009,0.577556,0.147175,0.353823,0.036765,0.068576,0.042535,0.037760,0.063368,0.051649,0.024306,0.024306,0.131944,2.256438,0.940142,1.135263,0.267329,0.540324,0.075867,0.187074,0.017723,0.674415,0.144231,0.035311,0.007117,0.056422,0.009474,0.057584,0.010917,0.056885,0.011822,0.057321,0.010033,0.002324,0.001546,0.002810,0.001547,0.004708,0.002515,0.002310,0.001171,0.000542,0.000365,0.000788,0.000430,0.001507,0.000710,0.000609,0.000366,0.078125,0.035590,0.032118,0.048177,0.044271,0.024306,0.028646,0.153212,0.696798,0.276007,0.563834,0.154811,0.731379,0.066056,0.351898,0.029843,0.579393,0.169913,0.124723,0.022148,0.033082,0.003734,0.033741,0.004560,0.033344,0.005549,0.033638,0.004545,0.001072,0.000784,0.001196,0.000736,0.002565,0.001216,0.001323,0.000661,0.000308,0.000203,0.000343,0.000219,0.000718,0.000417,0.000321,0.000226,0.084201,0.034288,0.026476,0.051649,0.049479,0.019531,0.029080,0.149740
23,0.301223,0.084127,0.283815,0.067041,0.859833,0.031859,0.555146,0.025301,0.596619,0.113603,0.308827,0.028299,0.071181,0.046007,0.040365,0.043837,0.065972,0.022569,0.021701,0.132812,1.928181,0.599655,1.047391,0.185454,0.562202,0.054120,0.215063,0.012311,0.547803,0.141471,0.046404,0.005419,0.056028,0.006941,0.057001,0.007575,0.056103,0.007559,0.056800,0.006735,0.002959,0.001466,0.003327,0.001602,0.004011,0.001981,0.002349,0.001261,0.000882,0.000530,0.000940,0.000524,0.001210,0.000619,0.000588,0.000345,0.089410,0.029080,0.026042,0.027778,0.048611,0.021701,0.023872,0.177951,0.591423,0.157550,0.514769,0.094872,0.750281,0.041362,0.391312,0.018720,0.508996,0.135437,0.153475,0.014963,0.035560,0.003524,0.036180,0.003964,0.035614,0.004034,0.036059,0.003466,0.001337,0.000689,0.001684,0.000856,0.002106,0.001091,0.001106,0.000587,0.000306,0.000174,0.000466,0.000249,0.000507,0.000285,0.000258,0.000146,0.083767,0.037760,0.025174,0.038194,0.048611,0.024306,0.030816,0.155816
24,0.317215,0.088350,0.293302,0.067411,0.855741,0.031628,0.592029,0.024407,0.565181,0.119489,0.351094,0.028839,0.061198,0.050347,0.043403,0.052951,0.063368,0.029514,0.023872,0.119792,2.415054,0.789069,1.186420,0.220455,0.524077,0.059641,0.178716,0.013020,0.642734,0.116869,0.032109,0.004848,0.055988,0.009487,0.056891,0.010202,0.056152,0.010540,0.056886,0.009613,0.003074,0.001796,0.003260,0.001837,0.004114,0.001939,0.002814,0.001463,0.000960,0.000592,0.000889,0.000471,0.001472,0.000740,0.000812,0.000428,0.074219,0.042535,0.042969,0.038628,0.046875,0.026042,0.023872,0.149306,0.761455,0.212062,0.608818,0.116345,0.710855,0.048775,0.342363,0.018780,0.527015,0.130850,0.117565,0.013195,0.031180,0.003889,0.031667,0.004264,0.031282,0.004625,0.031717,0.004135,0.001554,0.000838,0.001625,0.000859,0.002140,0.001022,0.001699,0.000822,0.000474,0.000272,0.000528,0.000268,0.000730,0.000352,0.000534,0.000268,0.078559,0.040799,0.040365,0.036024,0.049045,0.021701,0.027344,0.150608
25,0.421095,0.124192,0.388849,0.092207,0.808800,0.043000,0.427283,0.026912,0.668500,0.101013,0.183295,0.023168,0.056858,0.051649,0.047309,0.064236,0.079427,0.023872,0.019097,0.101997,1.381294,0.459755,0.867668,0.166325,0.616825,0.056344,0.248982,0.016900,0.587219,0.135839,0.062277,0.008772,0.045541,0.006155,0.046339,0.006776,0.045666,0.006960,0.046212,0.006089,0.001934,0.001065,0.002423,0.001428,0.003405,0.002042,0.001979,0.001085,0.000535,0.000332,0.000752,0.000468,0.001076,0.000594,0.000558,0.000345,0.089410,0.036024,0.026042,0.032986,0.053385,0.027344,0.028646,0.150608,0.520853,0.151945,0.462635,0.096647,0.774504,0.043029,0.400126,0.023324,0.586562,0.122668,0.160645,0.019201,0.030135,0.003757,0.030651,0.004097,0.030215,0.004329,0.030604,0.003945,0.001000,0.000573,0.001421,0.000807,0.001928,0.001159,0.001233,0.000659,0.000305,0.000205,0.000411,0.000247,0.000464,0.000297,0.000261,0.000187,0.074653,0.036024,0.039497,0.043837,0.062066,0.025608,0.025608,0.137153
26,0.737157,0.268584,0.577176,0.137601,0.727373,0.056168,0.335890,0.024272,0.615872,0.141053,0.113411,0.016566,0.070747,0.040799,0.039062,0.052517,0.062500,0.017795,0.024306,0.136719,1.702006,0.525359,0.972556,0.174452,0.585154,0.055041,0.227784,0.013770,0.549408,0.136846,0.052075,0.006457,0.043169,0.006202,0.043908,0.006697,0.043333,0.007219,0.043862,0.006551,0.002348,0.001345,0.002907,0.001534,0.003820,0.002014,0.002075,0.001044,0.000821,0.000515,0.000974,0.000486,0.001367,0.000767,0.000811,0.000436,0.079427,0.042969,0.033854,0.026910,0.036892,0.020833,0.033854,0.169705,0.619179,0.190346,0.534495,0.112953,0.741221,0.049229,0.369182,0.023180,0.561423,0.137644,0.136832,0.017781,0.029961,0.003802,0.030459,0.003941,0.030092,0.004673,0.030481,0.004422,0.001075,0.000557,0.001293,0.000655,0.002182,0.001192,0.001433,0.000831,0.000392,0.000212,0.000492,0.000234,0.000707,0.000361,0.000450,0.000279,0.070747,0.040365,0.039062,0.043837,0.046007,0.026042,0.033420,0.144965
27,0.292317,0.084497,0.280611,0.071264,0.860865,0.034335,0.602166,0.030159,0.531977,0.131286,0.363514,0.036386,0.072917,0.035156,0.038628,0.039931,0.062066,0.017795,0.020399,0.157552,2.142712,0.631286,1.107794,0.184791,0.545759,0.051899,0.193413,0.012253,0.587279,0.119814,0.037559,0.004911,0.043288,0.007959,0.044124,0.008563,0.043444,0.008612,0.043873,0.007926,0.002937,0.001503,0.003295,0.001983,0.003615,0.001952,0.002246,0.001125,0.000959,0.000583,0.000936,0.000511,0.001497,0.000783,0.000791,0.000455,0.078993,0.041667,0.031684,0.034288,0.036458,0.029514,0.029080,0.162760,0.569397,0.125229,0.505724,0.081518,0.753505,0.036601,0.397390,0.018445,0.481469,0.113228,0.158259,0.015091,0.023309,0.003237,0.023713,0.003555,0.023333,0.003421,0.023624,0.003036,0.001290,0.000633,0.001471,0.000831,0.001618,0.000974,0.001020,0.000529,0.000377,0.000206,0.000421,0.000211,0.000621,0.000369,0.000382,0.000222,0.088108,0.034722,0.023872,0.032552,0.046875,0.029080,0.024306,0.164931
28,0.352057,0.089150,0.335934,0.070237,0.833645,0.033309,0.583945,0.022696,0.431315,0.144760,0.341507,0.026693,0.079861,0.037760,0.032986,0.037760,0.054253,0.025608,0.028646,0.147569,2.210226,0.645838,1.131759,0.194800,0.538509,0.056368,0.202876,0.012404,0.506892,0.147282,0.041313,0.005261,0.042846,0.006897,0.043579,0.007184,0.042959,0.007567,0.043470,0.007019,0.002763,0.001620,0.003316,0.001723,0.004307,0.002295,0.002429,0.001305,0.000883,0.000509,0.000938,0.000481,0.001576,0.000794,0.000834,0.000480,0.087674,0.038628,0.030816,0.026476,0.035590,0.024306,0.029948,0.171007,0.534895,0.118997,0.479048,0.079893,0.766061,0.036252,0.461636,0.018239,0.368115,0.142497,0.213440,0.017490,0.024325,0.002625,0.024730,0.002784,0.024364,0.002925,0.024675,0.002594,0.001131,0.000645,0.001367,0.000705,0.001938,0.001046,0.001096,0.000575,0.000357,0.000207,0.000382,0.000216,0.000746,0.000382,0.000460,0.000252,0.091580,0.028212,0.032118,0.023438,0.039931,0.021267,0.029080,0.178819
29,0.638814,0.231054,0.541093,0.142654,0.739225,0.062570,0.315335,0.025328,0.733434,0.098308,0.100077,0.016018,0.071181,0.038628,0.042101,0.057726,0.050347,0.017795,0.025608,0.141059,1.261635,0.332539,0.826182,0.137136,0.630142,0.049798,0.269618,0.013955,0.508059,0.131259,0.072889,0.007704,0.042596,0.005594,0.043259,0.005616,0.042584,0.005440,0.043176,0.005148,0.002177,0.001110,0.002261,0.001160,0.003252,0.001643,0.001994,0.001070,0.000712,0.000346,0.000604,0.000301,0.001162,0.000626,0.000708,0.000378,0.084635,0.040799,0.023438,0.036024,0.044705,0.025608,0.027778,0.161458,0.441651,0.123342,0.410194,0.090289,0.798049,0.041907,0.409011,0.024590,0.654021,0.097617,0.167895,0.020121,0.030367,0.004173,0.030834,0.004451,0.030471,0.004845,0.030911,0.004549,0.000946,0.000507,0.000834,0.000484,0.001496,0.000773,0.001440,0.000802,0.000229,0.000119,0.000262,0.000147,0.000384,0.000198,0.000533,0.000254,0.075521,0.031250,0.048177,0.048611,0.065104,0.018663,0.026476,0.130642
30,0.355476,0.081423,0.335717,0.066533,0.834117,0.031854,0.521995,0.023197,0.618022,0.087975,0.273017,0.024408,0.076823,0.034288,0.039931,0.034288,0.064236,0.026042,0.023872,0.144965,1.977087,0.583401,1.060108,0.176455,0.559060,0.051357,0.199074,0.012385,0.602574,0.119456,0.039784,0.005080,0.050614,0.008127,0.051380,0.008496,0.050626,0.008306,0.051342,0.007695,0.003164,0.001506,0.003026,0.001580,0.003901,0.002322,0.002318,0.001168,0.000842,0.000426,0.001095,0.000543,0.001249,0.000758,0.000732,0.000366,0.084635,0.037326,0.033854,0.028646,0.036892,0.035590,0.028212,0.159288,0.469663,0.105029,0.430692,0.073767,0.788551,0.033848,0.421978,0.019894,0.575656,0.095611,0.178461,0.017120,0.026037,0.003628,0.026416,0.003687,0.026069,0.003829,0.026465,0.003702,0.001126,0.000604,0.001080,0.000580,0.001737,0.000938,0.001157,0.000667,0.000301,0.000180,0.000396,0.000181,0.000535,0.000303,0.000331,0.000184,0.088976,0.038628,0.023438,0.027344,0.047309,0.028212,0.032118,0.158420
31,0.783249,0.285603,0.614462,0.152077,0.709629,0.062924,0.300122,0.024384,0.673891,0.117456,0.090668,0.014704,0.083333,0.033854,0.030382,0.046441,0.044705,0.023003,0.025174,0.157552,1.426216,0.384039,0.862578,0.140477,0.623765,0.047228,0.267739,0.013381,0.484263,0.140308,0.071863,0.007341,0.040619,0.004933,0.041370,0.005529,0.040746,0.005910,0.041208,0.005213,0.002637,0.001514,0.002344,0.001219,0.003486,0.001831,0.002185,0.001220,0.001034,0.000691,0.000842,0.000418,0.001196,0.000704,0.000787,0.000434,0.082031,0.042535,0.027778,0.023872,0.042535,0.021701,0.025608,0.178385,0.705991,0.203931,0.571245,0.106679,0.727834,0.043923,0.349444,0.018507,0.570428,0.123986,0.122453,0.013030,0.033080,0.004322,0.033636,0.004579,0.033172,0.004983,0.033619,0.004778,0.001562,0.000882,0.001379,0.000698,0.002193,0.001175,0.001867,0.000944,0.000584,0.000403,0.000486,0.000260,0.000569,0.000322,0.000614,0.000388,0.085938,0.033854,0.034288,0.031684,0.046441,0.026910,0.029948,0.155382
32,0.707256,0.196585,0.571255,0.108020,0.727936,0.045458,0.387908,0.017376,0.474077,0.148160,0.150774,0.013678,0.089410,0.030382,0.023438,0.023003,0.036024,0.022135,0.038628,0.181424,1.435546,0.368352,0.899463,0.141696,0.603565,0.049204,0.267410,0.012942,0.417121,0.149083,0.071676,0.007185,0.040565,0.004820,0.041167,0.005016,0.040600,0.005091,0.041207,0.004726,0.002188,0.001041,0.002358,0.001224,0.003180,0.001678,0.002244,0.001104,0.000783,0.000426,0.000993,0.000517,0.001222,0.000649,0.000873,0.000437,0.097222,0.026042,0.024740,0.012587,0.032118,0.022569,0.029080,0.200087,0.631163,0.145547,0.545477,0.089114,0.735830,0.039040,0.400085,0.015650,0.430448,0.136191,0.160313,0.012747,0.032574,0.003312,0.033062,0.003305,0.032602,0.003579,0.033082,0.003390,0.001415,0.000743,0.001424,0.000805,0.002023,0.001006,0.001611,0.000780,0.000498,0.000255,0.000644,0.000363,0.000714,0.000403,0.000601,0.000290,0.092882,0.031684,0.022569,0.017795,0.032986,0.022135,0.030816,0.193576
